receipt_id,order_id,customer_id,customer_name,customer_email,order_date,total_order_amount,product_id,product_name,product_category,item_quantity,item_price,item_total
12923,6478,1,Customer 1,customer1@example.com,2026-04-09 07:36:32,458,6902,Product 6902,Home Goods,10,35.11,351.1
12924,6479,1,Customer 1,customer1@example.com,2026-04-09 07:45:16,866,7766,Product 7766,Home Goods,10,3.78,37.8
12925,6480,1,Customer 1,customer1@example.com,2026-04-09 07:54:01,906,6376,Product 6376,Books,7,40.83,285.81
12926,6481,1,Customer 1,customer1@example.com,2026-04-09 08:02:45,165,831,Product 831,Electronics,7,4.61,32.27
12927,6481,1,Customer 1,customer1@example.com,2026-04-09 08:02:45,165,56,Product 56,Home Goods,2,33.92,67.84
12928,6481,1,Customer 1,customer1@example.com,2026-04-09 08:02:45,165,3430,Product 3430,Books,9,85.82,772.3799999999999
12929,6482,1,Customer 1,customer1@example.com,2026-04-09 08:11:30,677,634,Product 634,Books,6,79.95,479.70000000000005
12930,6482,1,Customer 1,customer1@example.com,2026-04-09 08:11:30,677,5366,Product 5366,Home Goods,7,39.38,275.66
12931,6483,1,Customer 1,customer1@example.com,2026-04-09 08:20:14,163,2065,Product 2065,Books,8,90.57,724.56
12932,6483,1,Customer 1,customer1@example.com,2026-04-09 08:20:14,163,3832,Product 3832,Books,9,99.77,897.93
12933,6484,1,Customer 1,customer1@example.com,2026-04-09 08:28:58,745,2527,Product 2527,Books,3,69.22,207.66
12934,6484,1,Customer 1,customer1@example.com,2026-04-09 08:28:58,745,4724,Product 4724,Home Goods,2,47.39,94.78
12935,6484,1,Customer 1,customer1@example.com,2026-04-09 08:28:58,745,2121,Product 2121,Electronics,7,17.38,121.66
12936,6485,1,Customer 1,customer1@example.com,2026-04-09 08:37:43,634,4928,Product 4928,Home Goods,3,69.0,207.0
12937,6485,1,Customer 1,customer1@example.com,2026-04-09 08:37:43,634,1794,Product 1794,Electronics,2,88.74,177.48
12938,6485,1,Customer 1,customer1@example.com,2026-04-09 08:37:43,634,4891,Product 4891,Books,1,23.35,23.35
12939,6486,1,Customer 1,customer1@example.com,2026-04-09 08:46:27,658,9909,Product 9909,Electronics,4,67.13,268.52
12940,6486,1,Customer 1,customer1@example.com,2026-04-09 08:46:27,658,343,Product 343,Books,4,9.21,36.84
12941,6487,1,Customer 1,customer1@example.com,2026-04-09 08:55:12,430,1448,Product 1448,Home Goods,4,14.03,56.12
12942,6487,1,Customer 1,customer1@example.com,2026-04-09 08:55:12,430,424,Product 424,Books,8,59.06,472.48
12943,6487,1,Customer 1,customer1@example.com,2026-04-09 08:55:12,430,7290,Product 7290,Electronics,5,92.27,461.34999999999997
12944,6488,1,Customer 1,customer1@example.com,2026-04-09 09:03:56,335,626,Product 626,Home Goods,7,75.86,531.02
12945,6489,1,Customer 1,customer1@example.com,2026-04-09 09:12:41,1015,5794,Product 5794,Books,5,100.07,500.34999999999997
12946,6490,1,Customer 1,customer1@example.com,2026-04-09 09:21:25,1031,4961,Product 4961,Home Goods,6,4.12,24.72
12947,6490,1,Customer 1,customer1@example.com,2026-04-09 09:21:25,1031,7357,Product 7357,Books,9,94.07,846.6299999999999
12948,6491,1,Customer 1,customer1@example.com,2026-04-09 09:30:10,305,3748,Product 3748,Books,9,17.75,159.75
12949,6492,1,Customer 1,customer1@example.com,2026-04-09 09:38:54,602,2128,Product 2128,Books,6,58.48,350.88
12950,6493,1,Customer 1,customer1@example.com,2026-04-09 09:47:39,684,795,Product 795,Electronics,8,100.36,802.88
12951,6493,1,Customer 1,customer1@example.com,2026-04-09 09:47:39,684,1391,Product 1391,Home Goods,1,69.93,69.93
12952,6493,1,Customer 1,customer1@example.com,2026-04-09 09:47:39,684,7144,Product 7144,Books,2,44.06,88.12
12953,6494,1,Customer 1,customer1@example.com,2026-04-09 09:56:23,880,3095,Product 3095,Home Goods,4,67.49,269.96
12954,6494,1,Customer 1,customer1@example.com,2026-04-09 09:56:23,880,5036,Product 5036,Home Goods,4,41.83,167.32
12955,6495,1,Customer 1,customer1@example.com,2026-04-09 10:05:08,1004,9217,Product 9217,Books,5,5.56,27.799999999999997
12956,6495,1,Customer 1,customer1@example.com,2026-04-09 10:05:08,1004,1647,Product 1647,Electronics,10,42.77,427.70000000000005
12957,6495,1,Customer 1,customer1@example.com,2026-04-09 10:05:08,1004,9870,Product 9870,Electronics,7,96.41,674.87
12958,6496,1,Customer 1,customer1@example.com,2026-04-09 10:13:52,278,4367,Product 4367,Home Goods,2,1.1,2.2
12959,6496,1,Customer 1,customer1@example.com,2026-04-09 10:13:52,278,468,Product 468,Electronics,8,21.56,172.48
12960,6496,1,Customer 1,customer1@example.com,2026-04-09 10:13:52,278,8553,Product 8553,Electronics,1,13.18,13.18
12961,6497,1,Customer 1,customer1@example.com,2026-04-09 10:22:37,1028,2853,Product 2853,Electronics,1,94.3,94.3
12962,6498,1,Customer 1,customer1@example.com,2026-04-09 10:31:21,817,5052,Product 5052,Electronics,1,1.29,1.29
12963,6498,1,Customer 1,customer1@example.com,2026-04-09 10:31:21,817,3427,Product 3427,Books,8,20.45,163.6
12964,6498,1,Customer 1,customer1@example.com,2026-04-09 10:31:21,817,2584,Product 2584,Books,7,20.81,145.67
12965,6499,1,Customer 1,customer1@example.com,2026-04-09 10:40:06,588,4419,Product 4419,Electronics,7,90.25,631.75
12966,6499,1,Customer 1,customer1@example.com,2026-04-09 10:40:06,588,713,Product 713,Home Goods,9,58.44,525.96
12967,6500,1,Customer 1,customer1@example.com,2026-04-09 10:48:50,795,293,Product 293,Home Goods,3,63.09,189.27
12968,6500,1,Customer 1,customer1@example.com,2026-04-09 10:48:50,795,3790,Product 3790,Books,3,51.86,155.57999999999998
12969,6500,1,Customer 1,customer1@example.com,2026-04-09 10:48:50,795,8448,Product 8448,Electronics,3,75.33,225.99
12970,6501,1,Customer 1,customer1@example.com,2026-04-09 10:57:34,823,2123,Product 2123,Home Goods,6,78.04,468.24
12971,6502,1,Customer 1,customer1@example.com,2026-04-09 11:06:19,102,3924,Product 3924,Electronics,2,65.04,130.08
12972,6502,1,Customer 1,customer1@example.com,2026-04-09 11:06:19,102,4141,Product 4141,Books,3,73.48,220.44
12973,6502,1,Customer 1,customer1@example.com,2026-04-09 11:06:19,102,6967,Product 6967,Books,10,83.65,836.5
12974,6503,1,Customer 1,customer1@example.com,2026-04-09 11:15:03,451,2008,Product 2008,Books,5,15.28,76.39999999999999
12975,6504,1,Customer 1,customer1@example.com,2026-04-09 11:23:48,576,162,Product 162,Electronics,9,77.89,701.01
12976,6505,1,Customer 1,customer1@example.com,2026-04-09 11:32:32,610,583,Product 583,Books,6,58.29,349.74
12977,6506,1,Customer 1,customer1@example.com,2026-04-09 11:41:17,773,4894,Product 4894,Books,7,34.93,244.51
12978,6506,1,Customer 1,customer1@example.com,2026-04-09 11:41:17,773,8825,Product 8825,Home Goods,10,25.26,252.60000000000002
12979,6506,1,Customer 1,customer1@example.com,2026-04-09 11:41:17,773,5264,Product 5264,Home Goods,7,67.51,472.57000000000005
12980,6507,1,Customer 1,customer1@example.com,2026-04-09 11:50:01,535,1965,Product 1965,Electronics,7,76.49,535.43
12981,6508,1,Customer 1,customer1@example.com,2026-04-09 11:58:46,187,1143,Product 1143,Electronics,3,40.4,121.19999999999999
12982,6509,1,Customer 1,customer1@example.com,2026-04-09 12:07:30,149,2834,Product 2834,Home Goods,2,89.86,179.72
12983,6509,1,Customer 1,customer1@example.com,2026-04-09 12:07:30,149,7325,Product 7325,Home Goods,9,15.81,142.29
12984,6509,1,Customer 1,customer1@example.com,2026-04-09 12:07:30,149,2922,Product 2922,Electronics,9,94.15,847.35
12985,6510,1,Customer 1,customer1@example.com,2026-04-09 12:16:15,642,6359,Product 6359,Home Goods,7,1.06,7.42
12986,6511,1,Customer 1,customer1@example.com,2026-04-09 12:24:59,1091,9615,Product 9615,Electronics,6,42.33,253.98
12987,6511,1,Customer 1,customer1@example.com,2026-04-09 12:24:59,1091,3027,Product 3027,Electronics,4,84.57,338.28
12988,6512,1,Customer 1,customer1@example.com,2026-04-09 12:33:44,153,9167,Product 9167,Home Goods,10,43.75,437.5
12989,6513,1,Customer 1,customer1@example.com,2026-04-09 12:42:28,139,6223,Product 6223,Books,9,47.02,423.18
12990,6514,1,Customer 1,customer1@example.com,2026-04-09 12:51:13,414,7596,Product 7596,Electronics,2,5.82,11.64
12991,6515,1,Customer 1,customer1@example.com,2026-04-09 12:59:57,148,8484,Product 8484,Electronics,4,59.23,236.92
12992,6515,1,Customer 1,customer1@example.com,2026-04-09 12:59:57,148,2569,Product 2569,Books,3,46.1,138.3
12993,6516,1,Customer 1,customer1@example.com,2026-04-09 13:08:42,614,8637,Product 8637,Electronics,8,67.01,536.08
12994,6516,1,Customer 1,customer1@example.com,2026-04-09 13:08:42,614,2120,Product 2120,Home Goods,7,74.09,518.63
12995,6516,1,Customer 1,customer1@example.com,2026-04-09 13:08:42,614,1722,Product 1722,Electronics,7,26.4,184.79999999999998
12996,6517,1,Customer 1,customer1@example.com,2026-04-09 13:17:26,798,501,Product 501,Electronics,5,96.72,483.6
12997,6517,1,Customer 1,customer1@example.com,2026-04-09 13:17:26,798,6703,Product 6703,Books,9,13.59,122.31
12998,6518,1,Customer 1,customer1@example.com,2026-04-09 13:26:10,356,5976,Product 5976,Electronics,7,46.41,324.87
12999,6518,1,Customer 1,customer1@example.com,2026-04-09 13:26:10,356,4521,Product 4521,Electronics,4,87.59,350.36
13000,6519,1,Customer 1,customer1@example.com,2026-04-09 13:34:55,520,7824,Product 7824,Electronics,4,12.91,51.64
13001,6519,1,Customer 1,customer1@example.com,2026-04-09 13:34:55,520,6809,Product 6809,Home Goods,5,42.78,213.9
13002,6520,1,Customer 1,customer1@example.com,2026-04-09 13:43:39,772,5076,Product 5076,Electronics,2,39.39,78.78
13003,6521,1,Customer 1,customer1@example.com,2026-04-09 13:52:24,865,5457,Product 5457,Electronics,4,56.54,226.16
13004,6521,1,Customer 1,customer1@example.com,2026-04-09 13:52:24,865,6479,Product 6479,Home Goods,5,47.95,239.75
13005,6522,1,Customer 1,customer1@example.com,2026-04-09 14:01:08,726,1556,Product 1556,Home Goods,7,89.08,623.56
13006,6522,1,Customer 1,customer1@example.com,2026-04-09 14:01:08,726,738,Product 738,Electronics,8,50.74,405.92
13007,6523,1,Customer 1,customer1@example.com,2026-04-09 14:09:53,867,191,Product 191,Home Goods,9,53.59,482.31000000000006
13008,6523,1,Customer 1,customer1@example.com,2026-04-09 14:09:53,867,9104,Product 9104,Home Goods,8,76.78,614.24
13009,6524,1,Customer 1,customer1@example.com,2026-04-09 14:18:37,751,3104,Product 3104,Home Goods,9,45.8,412.2
13010,6524,1,Customer 1,customer1@example.com,2026-04-09 14:18:37,751,427,Product 427,Books,10,18.68,186.8
13011,6525,1,Customer 1,customer1@example.com,2026-04-09 14:27:22,632,4007,Product 4007,Home Goods,2,20.39,40.78
13012,6526,1,Customer 1,customer1@example.com,2026-04-09 14:36:06,543,207,Product 207,Electronics,2,12.99,25.98
13013,6526,1,Customer 1,customer1@example.com,2026-04-09 14:36:06,543,2626,Product 2626,Books,10,75.57,755.6999999999999
13014,6526,1,Customer 1,customer1@example.com,2026-04-09 14:36:06,543,169,Product 169,Books,5,43.23,216.14999999999998
13015,6527,1,Customer 1,customer1@example.com,2026-04-09 14:44:51,535,2195,Product 2195,Home Goods,5,68.04,340.20000000000005
13016,6528,1,Customer 1,customer1@example.com,2026-04-09 14:53:35,694,2348,Product 2348,Home Goods,3,14.84,44.519999999999996
13017,6528,1,Customer 1,customer1@example.com,2026-04-09 14:53:35,694,9365,Product 9365,Home Goods,5,85.71,428.54999999999995
13018,6528,1,Customer 1,customer1@example.com,2026-04-09 14:53:35,694,8841,Product 8841,Electronics,1,18.32,18.32
13019,6529,1,Customer 1,customer1@example.com,2026-04-09 15:02:20,491,7069,Product 7069,Books,7,14.84,103.88
13020,6529,1,Customer 1,customer1@example.com,2026-04-09 15:02:20,491,1991,Product 1991,Home Goods,5,35.25,176.25
13021,6529,1,Customer 1,customer1@example.com,2026-04-09 15:02:20,491,6149,Product 6149,Home Goods,10,83.01,830.1
13022,6530,1,Customer 1,customer1@example.com,2026-04-09 15:11:04,316,9909,Product 9909,Electronics,9,67.13,604.17
13023,6530,1,Customer 1,customer1@example.com,2026-04-09 15:11:04,316,7166,Product 7166,Home Goods,5,49.27,246.35000000000002
13024,6530,1,Customer 1,customer1@example.com,2026-04-09 15:11:04,316,1255,Product 1255,Books,3,96.54,289.62
13025,6531,1,Customer 1,customer1@example.com,2026-04-09 15:19:49,486,9070,Product 9070,Books,1,40.75,40.75
13026,6531,1,Customer 1,customer1@example.com,2026-04-09 15:19:49,486,2193,Product 2193,Electronics,7,28.35,198.45000000000002
13027,6531,1,Customer 1,customer1@example.com,2026-04-09 15:19:49,486,1343,Product 1343,Home Goods,9,29.92,269.28000000000003
13028,6532,1,Customer 1,customer1@example.com,2026-04-09 15:28:33,383,3092,Product 3092,Home Goods,4,17.69,70.76
13029,6532,1,Customer 1,customer1@example.com,2026-04-09 15:28:33,383,4697,Product 4697,Home Goods,6,27.43,164.57999999999998
13030,6532,1,Customer 1,customer1@example.com,2026-04-09 15:28:33,383,1300,Product 1300,Books,7,2.93,20.51
13031,6533,1,Customer 1,customer1@example.com,2026-04-09 15:37:18,426,9173,Product 9173,Home Goods,5,8.32,41.6
13032,6533,1,Customer 1,customer1@example.com,2026-04-09 15:37:18,426,392,Product 392,Home Goods,2,69.68,139.36
13033,6533,1,Customer 1,customer1@example.com,2026-04-09 15:37:18,426,2804,Product 2804,Home Goods,9,74.08,666.72
13034,6534,1,Customer 1,customer1@example.com,2026-04-09 15:46:02,224,2864,Product 2864,Home Goods,3,60.74,182.22
13035,6534,1,Customer 1,customer1@example.com,2026-04-09 15:46:02,224,1829,Product 1829,Home Goods,10,13.2,132.0
13036,6535,1,Customer 1,customer1@example.com,2026-04-09 15:54:46,301,6117,Product 6117,Electronics,5,94.58,472.9
13037,6536,1,Customer 1,customer1@example.com,2026-04-09 16:03:31,408,8909,Product 8909,Home Goods,5,81.33,406.65
13038,6537,1,Customer 1,customer1@example.com,2026-04-09 16:12:15,561,6663,Product 6663,Electronics,1,17.55,17.55
13039,6538,1,Customer 1,customer1@example.com,2026-04-09 16:21:00,1021,1804,Product 1804,Books,10,88.74,887.4
13040,6538,1,Customer 1,customer1@example.com,2026-04-09 16:21:00,1021,1412,Product 1412,Home Goods,3,15.83,47.49
13041,6538,1,Customer 1,customer1@example.com,2026-04-09 16:21:00,1021,5497,Product 5497,Books,6,49.91,299.46
13042,6539,1,Customer 1,customer1@example.com,2026-04-09 16:29:44,1081,6350,Product 6350,Home Goods,7,32.55,227.84999999999997
13043,6539,1,Customer 1,customer1@example.com,2026-04-09 16:29:44,1081,547,Product 547,Books,7,69.28,484.96000000000004
13044,6539,1,Customer 1,customer1@example.com,2026-04-09 16:29:44,1081,2944,Product 2944,Books,4,88.75,355.0
13045,6540,1,Customer 1,customer1@example.com,2026-04-09 16:38:29,861,8260,Product 8260,Books,5,90.16,450.79999999999995
13046,6540,1,Customer 1,customer1@example.com,2026-04-09 16:38:29,861,3289,Product 3289,Books,9,87.77,789.93
13047,6540,1,Customer 1,customer1@example.com,2026-04-09 16:38:29,861,2832,Product 2832,Electronics,3,50.18,150.54
13048,6541,1,Customer 1,customer1@example.com,2026-04-09 16:47:13,909,9483,Product 9483,Electronics,3,86.82,260.46
13049,6542,1,Customer 1,customer1@example.com,2026-04-09 16:55:58,945,2000,Product 2000,Home Goods,4,23.84,95.36
13050,6542,1,Customer 1,customer1@example.com,2026-04-09 16:55:58,945,9152,Product 9152,Home Goods,6,46.27,277.62
13051,6542,1,Customer 1,customer1@example.com,2026-04-09 16:55:58,945,9478,Product 9478,Books,6,14.97,89.82000000000001
13052,6543,1,Customer 1,customer1@example.com,2026-04-09 17:04:42,132,4334,Product 4334,Home Goods,5,19.76,98.80000000000001
13053,6544,1,Customer 1,customer1@example.com,2026-04-09 17:13:27,318,3437,Product 3437,Home Goods,10,64.18,641.8000000000001
13054,6544,1,Customer 1,customer1@example.com,2026-04-09 17:13:27,318,6356,Product 6356,Home Goods,4,89.84,359.36
13055,6545,1,Customer 1,customer1@example.com,2026-04-09 17:22:11,196,5602,Product 5602,Books,6,40.22,241.32
13056,6545,1,Customer 1,customer1@example.com,2026-04-09 17:22:11,196,501,Product 501,Electronics,10,96.72,967.2
13057,6545,1,Customer 1,customer1@example.com,2026-04-09 17:22:11,196,7612,Product 7612,Books,3,80.56,241.68
13058,6546,1,Customer 1,customer1@example.com,2026-04-09 17:30:56,500,3081,Product 3081,Electronics,2,87.18,174.36
13059,6547,1,Customer 1,customer1@example.com,2026-04-09 17:39:40,714,8552,Product 8552,Home Goods,3,13.41,40.230000000000004
13060,6548,1,Customer 1,customer1@example.com,2026-04-09 17:48:25,949,6397,Product 6397,Books,4,43.65,174.6
13061,6548,1,Customer 1,customer1@example.com,2026-04-09 17:48:25,949,4045,Product 4045,Books,6,14.36,86.16
13062,6549,1,Customer 1,customer1@example.com,2026-04-09 17:57:09,156,509,Product 509,Home Goods,9,12.99,116.91
13063,6549,1,Customer 1,customer1@example.com,2026-04-09 17:57:09,156,279,Product 279,Electronics,4,76.0,304.0
13064,6549,1,Customer 1,customer1@example.com,2026-04-09 17:57:09,156,8331,Product 8331,Electronics,5,20.24,101.19999999999999
13065,6550,1,Customer 1,customer1@example.com,2026-04-09 18:05:54,257,9354,Product 9354,Electronics,3,68.84,206.52
13066,6551,1,Customer 1,customer1@example.com,2026-04-09 18:14:38,544,6801,Product 6801,Electronics,8,22.21,177.68
13067,6551,1,Customer 1,customer1@example.com,2026-04-09 18:14:38,544,8960,Product 8960,Home Goods,2,65.99,131.98
13068,6552,1,Customer 1,customer1@example.com,2026-04-09 18:23:22,351,7584,Product 7584,Electronics,9,19.56,176.04
13069,6553,1,Customer 1,customer1@example.com,2026-04-09 18:32:07,946,2401,Product 2401,Books,3,13.3,39.900000000000006
13070,6553,1,Customer 1,customer1@example.com,2026-04-09 18:32:07,946,7120,Product 7120,Books,10,92.17,921.7
13071,6553,1,Customer 1,customer1@example.com,2026-04-09 18:32:07,946,6196,Product 6196,Books,2,66.04,132.08
13072,6554,1,Customer 1,customer1@example.com,2026-04-09 18:40:51,597,3557,Product 3557,Home Goods,9,65.41,588.6899999999999
13073,6554,1,Customer 1,customer1@example.com,2026-04-09 18:40:51,597,948,Product 948,Electronics,3,26.96,80.88
13074,6554,1,Customer 1,customer1@example.com,2026-04-09 18:40:51,597,1993,Product 1993,Books,10,2.07,20.7
13075,6555,1,Customer 1,customer1@example.com,2026-04-09 18:49:36,660,5527,Product 5527,Books,10,74.63,746.3
13076,6556,1,Customer 1,customer1@example.com,2026-04-09 18:58:20,543,7942,Product 7942,Books,2,10.58,21.16
13077,6557,1,Customer 1,customer1@example.com,2026-04-09 19:07:05,355,4300,Product 4300,Books,9,78.56,707.04
13078,6557,1,Customer 1,customer1@example.com,2026-04-09 19:07:05,355,2895,Product 2895,Electronics,10,37.09,370.90000000000003
13079,6557,1,Customer 1,customer1@example.com,2026-04-09 19:07:05,355,5252,Product 5252,Home Goods,10,36.82,368.2
13080,6558,1,Customer 1,customer1@example.com,2026-04-09 19:15:49,1063,4291,Product 4291,Books,1,87.05,87.05
13081,6559,1,Customer 1,customer1@example.com,2026-04-09 19:24:34,144,2605,Product 2605,Books,7,22.92,160.44
13082,6559,1,Customer 1,customer1@example.com,2026-04-09 19:24:34,144,1546,Product 1546,Books,9,20.91,188.19
13083,6559,1,Customer 1,customer1@example.com,2026-04-09 19:24:34,144,2116,Product 2116,Books,9,62.15,559.35
13084,6560,1,Customer 1,customer1@example.com,2026-04-09 19:33:18,1069,9138,Product 9138,Electronics,8,66.0,528.0
13085,6560,1,Customer 1,customer1@example.com,2026-04-09 19:33:18,1069,1811,Product 1811,Home Goods,6,3.76,22.56
13086,6560,1,Customer 1,customer1@example.com,2026-04-09 19:33:18,1069,144,Product 144,Electronics,10,57.8,578.0
13087,6561,1,Customer 1,customer1@example.com,2026-04-09 19:42:03,478,5183,Product 5183,Home Goods,2,14.24,28.48
13088,6561,1,Customer 1,customer1@example.com,2026-04-09 19:42:03,478,2339,Product 2339,Home Goods,7,65.14,455.98
13089,6561,1,Customer 1,customer1@example.com,2026-04-09 19:42:03,478,3644,Product 3644,Home Goods,1,65.13,65.13
13090,6562,1,Customer 1,customer1@example.com,2026-04-09 19:50:47,820,546,Product 546,Electronics,7,32.84,229.88000000000002
13091,6562,1,Customer 1,customer1@example.com,2026-04-09 19:50:47,820,3742,Product 3742,Books,4,89.52,358.08
13092,6563,1,Customer 1,customer1@example.com,2026-04-09 19:59:32,109,2546,Product 2546,Home Goods,5,90.64,453.2
13093,6564,1,Customer 1,customer1@example.com,2026-04-09 20:08:16,732,1973,Product 1973,Home Goods,8,1.46,11.68
13094,6565,1,Customer 1,customer1@example.com,2026-04-09 20:17:01,337,523,Product 523,Books,10,26.58,265.79999999999995
13095,6565,1,Customer 1,customer1@example.com,2026-04-09 20:17:01,337,9479,Product 9479,Home Goods,6,12.51,75.06
13096,6565,1,Customer 1,customer1@example.com,2026-04-09 20:17:01,337,2755,Product 2755,Books,10,29.41,294.1
13097,6566,1,Customer 1,customer1@example.com,2026-04-09 20:25:45,895,6728,Product 6728,Home Goods,6,32.09,192.54000000000002
13098,6566,1,Customer 1,customer1@example.com,2026-04-09 20:25:45,895,9687,Product 9687,Electronics,6,6.53,39.18
13099,6567,1,Customer 1,customer1@example.com,2026-04-09 20:34:30,250,2101,Product 2101,Books,4,64.19,256.76
13100,6568,1,Customer 1,customer1@example.com,2026-04-09 20:43:14,308,2994,Product 2994,Electronics,10,45.19,451.9
13101,6568,1,Customer 1,customer1@example.com,2026-04-09 20:43:14,308,7451,Product 7451,Home Goods,3,66.19,198.57
13102,6569,1,Customer 1,customer1@example.com,2026-04-09 20:51:58,633,6881,Product 6881,Home Goods,5,30.65,153.25
13103,6570,1,Customer 1,customer1@example.com,2026-04-09 21:00:43,627,1759,Product 1759,Books,6,2.37,14.22
13104,6571,1,Customer 1,customer1@example.com,2026-04-09 21:09:27,132,6705,Product 6705,Electronics,9,68.67,618.03
13105,6571,1,Customer 1,customer1@example.com,2026-04-09 21:09:27,132,7960,Product 7960,Books,2,89.27,178.54
13106,6572,1,Customer 1,customer1@example.com,2026-04-09 21:18:12,191,3813,Product 3813,Electronics,1,24.47,24.47
13107,6573,1,Customer 1,customer1@example.com,2026-04-09 21:26:56,333,8130,Product 8130,Electronics,2,31.8,63.6
13108,6573,1,Customer 1,customer1@example.com,2026-04-09 21:26:56,333,6588,Product 6588,Electronics,1,21.72,21.72
13109,6574,1,Customer 1,customer1@example.com,2026-04-09 21:35:41,381,1038,Product 1038,Electronics,6,40.61,243.66
13110,6574,1,Customer 1,customer1@example.com,2026-04-09 21:35:41,381,4225,Product 4225,Books,4,11.4,45.6
13111,6575,1,Customer 1,customer1@example.com,2026-04-09 21:44:25,941,918,Product 918,Electronics,9,81.72,735.48
13112,6575,1,Customer 1,customer1@example.com,2026-04-09 21:44:25,941,1636,Product 1636,Books,5,90.93,454.65000000000003
13113,6575,1,Customer 1,customer1@example.com,2026-04-09 21:44:25,941,8361,Product 8361,Electronics,6,91.21,547.26
13114,6576,1,Customer 1,customer1@example.com,2026-04-09 21:53:10,189,4412,Product 4412,Home Goods,9,20.25,182.25
13115,6576,1,Customer 1,customer1@example.com,2026-04-09 21:53:10,189,8506,Product 8506,Books,10,51.29,512.9
13116,6576,1,Customer 1,customer1@example.com,2026-04-09 21:53:10,189,1509,Product 1509,Electronics,9,40.34,363.06000000000006
13117,6577,1,Customer 1,customer1@example.com,2026-04-09 22:01:54,655,2245,Product 2245,Books,4,26.91,107.64
13118,6577,1,Customer 1,customer1@example.com,2026-04-09 22:01:54,655,7426,Product 7426,Books,10,30.6,306.0
13119,6577,1,Customer 1,customer1@example.com,2026-04-09 22:01:54,655,2878,Product 2878,Books,8,70.55,564.4
13120,6578,1,Customer 1,customer1@example.com,2026-04-09 22:10:39,636,7585,Product 7585,Books,6,96.11,576.66
13121,6579,1,Customer 1,customer1@example.com,2026-04-09 22:19:23,719,1767,Product 1767,Electronics,5,56.27,281.35
13122,6579,1,Customer 1,customer1@example.com,2026-04-09 22:19:23,719,7789,Product 7789,Books,8,96.56,772.48
13123,6580,1,Customer 1,customer1@example.com,2026-04-09 22:28:08,382,5448,Product 5448,Electronics,4,95.55,382.2
13124,6580,1,Customer 1,customer1@example.com,2026-04-09 22:28:08,382,1626,Product 1626,Electronics,3,62.14,186.42000000000002
13125,6581,1,Customer 1,customer1@example.com,2026-04-09 22:36:52,613,1853,Product 1853,Home Goods,8,8.57,68.56
13126,6581,1,Customer 1,customer1@example.com,2026-04-09 22:36:52,613,6518,Product 6518,Home Goods,9,95.79,862.11
13127,6581,1,Customer 1,customer1@example.com,2026-04-09 22:36:52,613,9780,Product 9780,Electronics,9,45.01,405.09
13128,6582,1,Customer 1,customer1@example.com,2026-04-09 22:45:37,885,7270,Product 7270,Books,5,24.41,122.05
13129,6582,1,Customer 1,customer1@example.com,2026-04-09 22:45:37,885,5204,Product 5204,Home Goods,1,24.04,24.04
13130,6583,1,Customer 1,customer1@example.com,2026-04-09 22:54:21,417,2866,Product 2866,Books,5,26.48,132.4
13131,6583,1,Customer 1,customer1@example.com,2026-04-09 22:54:21,417,280,Product 280,Books,8,13.43,107.44
13132,6583,1,Customer 1,customer1@example.com,2026-04-09 22:54:21,417,7887,Product 7887,Electronics,3,100.51,301.53000000000003
13133,6584,1,Customer 1,customer1@example.com,2026-04-09 23:03:05,1069,6763,Product 6763,Books,7,95.81,670.6700000000001
13134,6585,1,Customer 1,customer1@example.com,2026-04-09 23:11:50,506,9418,Product 9418,Books,7,60.75,425.25
13135,6585,1,Customer 1,customer1@example.com,2026-04-09 23:11:50,506,8972,Product 8972,Home Goods,9,42.0,378.0
13136,6586,1,Customer 1,customer1@example.com,2026-04-09 23:20:34,102,741,Product 741,Electronics,10,65.98,659.8000000000001
13137,6587,1,Customer 1,customer1@example.com,2026-04-09 23:29:19,428,4870,Product 4870,Books,8,18.52,148.16
13138,6588,1,Customer 1,customer1@example.com,2026-04-09 23:38:03,303,5948,Product 5948,Home Goods,10,80.04,800.4000000000001
13139,6588,1,Customer 1,customer1@example.com,2026-04-09 23:38:03,303,954,Product 954,Electronics,10,32.41,324.09999999999997
13140,6589,1,Customer 1,customer1@example.com,2026-04-09 23:46:48,498,5577,Product 5577,Electronics,10,59.15,591.5
13141,6589,1,Customer 1,customer1@example.com,2026-04-09 23:46:48,498,2987,Product 2987,Home Goods,6,93.09,558.54
13142,6589,1,Customer 1,customer1@example.com,2026-04-09 23:46:48,498,8541,Product 8541,Electronics,3,18.25,54.75
13143,6590,1,Customer 1,customer1@example.com,2026-04-09 23:55:32,692,6549,Product 6549,Electronics,2,11.42,22.84
13144,6591,1,Customer 1,customer1@example.com,2026-04-10 00:04:17,150,5135,Product 5135,Home Goods,4,35.64,142.56
13145,6592,1,Customer 1,customer1@example.com,2026-04-10 00:13:01,567,9364,Product 9364,Books,5,49.93,249.65
13146,6593,1,Customer 1,customer1@example.com,2026-04-10 00:21:46,822,7634,Product 7634,Home Goods,8,80.61,644.88
13147,6593,1,Customer 1,customer1@example.com,2026-04-10 00:21:46,822,3649,Product 3649,Books,8,82.37,658.96
13148,6593,1,Customer 1,customer1@example.com,2026-04-10 00:21:46,822,7186,Product 7186,Books,10,60.0,600.0
13149,6594,1,Customer 1,customer1@example.com,2026-04-10 00:30:30,360,5967,Product 5967,Electronics,9,75.85,682.65
